X,Y,Z,FALL_HW,FALL_ML
8.42,-0.42,12.51,0,
8.42,-0.42,12.51,0,
-5.82,12.66,25.79,0,
-5.82,12.66,25.79,0,
-5.82,12.66,25.79,0,
-5.82,12.66,25.79,0,
-5.82,12.66,25.79,0,
-5.82,12.66,25.79,0,
-5.82,12.66,25.79,0,
-5.82,12.66,25.79,0,
-5.82,12.66,25.79,0,
9.68,-1.38,8.84,0,
9.68,-1.38,8.84,0,
9.68,-1.38,8.84,0,
9.68,-1.38,8.84,0,
9.68,-1.38,8.84,0,
9.68,-1.38,8.84,0,
9.68,-1.38,8.84,0,
9.68,-1.38,8.84,0,
9.68,-1.38,8.84,0,
28.35,5.32,8.57,0,
28.35,5.32,8.57,0,
28.35,5.32,8.57,0,
28.35,5.32,8.57,0,
28.35,5.32,8.57,0,
28.35,5.32,8.57,0,
28.35,5.32,8.57,0,
28.35,5.32,8.57,0,
19.59,0.99,8.57,0,
19.59,0.99,8.57,0,
19.59,0.99,8.57,0,
19.59,0.99,8.57,0,
19.59,0.99,8.57,0,
19.59,0.99,8.57,0,
19.59,0.99,8.57,0,
19.59,0.99,8.57,0,
19.59,0.99,8.57,0,
4.63,1.3,7.61,0,
4.63,1.3,7.61,0,
4.63,1.3,7.61,0,
4.63,1.3,7.61,0,
4.63,1.3,7.61,0,
4.63,1.3,7.61,0,
4.63,1.3,7.61,0,
4.63,1.3,7.61,0,
4.63,1.3,7.61,0,
-0.88,5.74,5.66,0,
-0.88,5.74,5.66,0,
-0.88,5.74,5.66,0,
-0.88,5.74,5.66,0,
-0.88,5.74,5.66,0,
-0.88,5.74,5.66,0,
-0.88,5.74,5.66,0,
-0.88,5.74,5.66,0,
-0.88,5.74,5.66,0,
5.7,6.01,0.92,0,
5.7,6.01,0.92,0,
5.7,6.01,0.92,0,
5.7,6.01,0.92,0,
5.7,6.01,0.92,0,
5.7,6.01,0.92,0,
5.7,6.01,0.92,0,
5.7,6.01,0.92,0,
5.7,6.01,0.92,0,
2.26,5.36,0.77,0,
2.26,5.36,0.77,0,
2.26,5.36,0.77,0,
2.26,5.36,0.77,0,
2.26,5.36,0.77,0,
2.26,5.36,0.77,0,
2.26,5.36,0.77,0,
2.26,5.36,0.77,0,
2.26,5.36,0.77,0,
5.24,3.86,4.78,0,
5.24,3.86,4.78,0,
5.24,3.86,4.78,0,
5.24,3.86,4.78,0,
5.24,3.86,4.78,0,
5.24,3.86,4.78,0,
5.24,3.86,4.78,0,
5.24,3.86,4.78,0,
10.98,3.75,3.79,0,
10.98,3.75,3.79,0,
10.98,3.75,3.79,0,
10.98,3.75,3.79,0,
10.98,3.75,3.79,0,
10.98,3.75,3.79,0,
10.98,3.75,3.79,0,
10.98,3.75,3.79,0,
10.98,3.75,3.79,0,
5.85,3.63,1.45,0,0
5.85,3.63,1.45,0,
5.85,3.63,1.45,0,
5.85,3.63,1.45,0,
5.85,3.63,1.45,0,
5.85,3.63,1.45,0,
5.85,3.63,1.45,0,
5.85,3.63,1.45,0,
5.85,3.63,1.45,0,
4.59,4.25,1.3,0,
4.59,4.25,1.3,0,
4.59,4.25,1.3,0,
4.59,4.25,1.3,0,
4.59,4.25,1.3,0,
4.59,4.25,1.3,0,
4.59,4.25,1.3,0,
4.59,4.25,1.3,0,
4.59,4.25,1.3,0,
2.37,4.25,0.34,0,
2.37,4.25,0.34,0,
2.37,4.25,0.34,0,
2.37,4.25,0.34,0,
2.37,4.25,0.34,0,
2.37,4.25,0.34,0,
2.37,4.25,0.34,0,
2.37,4.25,0.34,0,
2.37,4.25,0.34,0,
2.68,4.13,0.08,0,
2.68,4.13,0.08,0,
2.68,4.13,0.08,0,
2.68,4.13,0.08,0,
2.68,4.13,0.08,0,
2.68,4.13,0.08,0,
2.68,4.13,0.08,0,
2.68,4.13,0.08,0,
2.68,4.13,0.08,0,
4.36,3.98,-0.19,0,
4.36,3.98,-0.19,0,
4.36,3.98,-0.19,0,
4.36,3.98,-0.19,0,
4.36,3.98,-0.19,0,
4.36,3.98,-0.19,0,
4.36,3.98,-0.19,0,
4.36,3.98,-0.19,0,
3.48,3.79,-0.69,0,
3.48,3.79,-0.69,0,
3.48,3.79,-0.69,0,
3.48,3.79,-0.69,0,
3.48,3.79,-0.69,0,
3.48,3.79,-0.69,0,
3.48,3.79,-0.69,0,
3.48,3.79,-0.69,0,
3.48,3.79,-0.69,0,
3.29,4.09,-1.45,0,
3.29,4.09,-1.45,0,
3.29,4.09,-1.45,0,
3.29,4.09,-1.45,0,
3.29,4.09,-1.45,0,
3.29,4.09,-1.45,0,
3.29,4.09,-1.45,0,
3.29,4.09,-1.45,0,
3.29,4.09,-1.45,0,
3.1,4.21,-2.53,0,
3.1,4.21,-2.53,0,
3.1,4.21,-2.53,0,
3.1,4.21,-2.53,0,
3.1,4.21,-2.53,0,
3.1,4.21,-2.53,0,
3.1,4.21,-2.53,0,
3.1,4.21,-2.53,0,
3.1,4.21,-2.53,0,
2.41,4.36,-3.37,0,
2.41,4.36,-3.37,0,
2.41,4.36,-3.37,0,
2.41,4.36,-3.37,0,
2.41,4.36,-3.37,0,
2.41,4.36,-3.37,0,
2.41,4.36,-3.37,0,
2.41,4.36,-3.37,0,
2.41,4.36,-3.37,0,
1.26,4.29,-3.18,0,
1.26,4.29,-3.18,0,
1.26,4.29,-3.18,0,
1.26,4.29,-3.18,0,
1.26,4.29,-3.18,0,
1.26,4.29,-3.18,0,
1.26,4.29,-3.18,0,
1.26,4.29,-3.18,0,
1.26,4.29,-3.18,0,
0.57,4.02,-3.21,0,
0.57,4.02,-3.21,0,
0.57,4.02,-3.21,0,
0.57,4.02,-3.21,0,
0.57,4.02,-3.21,0,
0.57,4.02,-3.21,0,
0.57,4.02,-3.21,0,
0.57,4.02,-3.21,0,
0.57,4.02,-3.21,0,
0.08,4.29,-3.63,0,
0.08,4.29,-3.63,0,
0.08,4.29,-3.63,0,
0.08,4.29,-3.63,0,
0.08,4.29,-3.63,0,
0.08,4.29,-3.63,0,
0.08,4.29,-3.63,0,
0.08,4.29,-3.63,0,
-0.42,4.36,-3.44,0,
-0.42,4.36,-3.44,0,
-0.42,4.36,-3.44,0,
-0.42,4.36,-3.44,0,
-0.42,4.36,-3.44,0,
-0.42,4.36,-3.44,0,
-0.42,4.36,-3.44,0,
-0.42,4.36,-3.44,0,
-0.42,4.36,-3.44,0,
0.23,3.63,-1.15,0,
0.23,3.63,-1.15,0,
0.23,3.63,-1.15,0,
0.23,3.63,-1.15,0,
0.23,3.63,-1.15,0,
0.23,3.63,-1.15,0,
0.23,3.63,-1.15,0,
0.23,3.63,-1.15,0,
0.23,3.63,-1.15,0,
2.6,2.83,2.6,0,
2.6,2.83,2.6,0,
2.6,2.83,2.6,0,
2.6,2.83,2.6,0,
2.6,2.83,2.6,0,
2.6,2.83,2.6,0,
2.6,2.83,2.6,0,
2.6,2.83,2.6,0,
2.6,2.83,2.6,0,
7.31,1.34,6.58,0,
7.31,1.34,6.58,0,
7.31,1.34,6.58,0,
7.31,1.34,6.58,0,
7.31,1.34,6.58,0,
7.31,1.34,6.58,0,
7.31,1.34,6.58,0,
7.31,1.34,6.58,0,
7.31,1.34,6.58,0,
11.52,1.57,13.81,0,
11.52,1.57,13.81,0,
11.52,1.57,13.81,0,
11.52,1.57,13.81,0,
11.52,1.57,13.81,0,
11.52,1.57,13.81,0,
11.52,1.57,13.81,0,
11.52,1.57,13.81,0,
31.49,9.49,39.14,1,0
31.49,9.49,39.14,0,
31.49,9.49,39.14,0,
31.49,9.49,39.14,0,
31.49,9.49,39.14,0,
31.49,9.49,39.14,0,
31.49,9.49,39.14,0,
31.49,9.49,39.14,0,
31.49,9.49,39.14,0,
25.56,-23.11,8.88,0,
25.56,-23.11,8.88,0,
25.56,-23.11,8.88,0,
25.56,-23.11,8.88,0,
25.56,-23.11,8.88,0,
25.56,-23.11,8.88,0,
25.56,-23.11,8.88,0,
25.56,-23.11,8.88,0,
25.56,-23.11,8.88,0,
20.32,24.98,-11.71,0,
20.32,24.98,-11.71,0,
20.32,24.98,-11.71,0,
20.32,24.98,-11.71,0,
20.32,24.98,-11.71,0,
20.32,24.98,-11.71,0,
20.32,24.98,-11.71,0,
20.32,24.98,-11.71,0,
0.27,-3.06,14.5,0,
0.27,-3.06,14.5,0,
0.27,-3.06,14.5,0,
0.27,-3.06,14.5,0,
0.27,-3.06,14.5,0,
0.27,-3.06,14.5,0,
0.27,-3.06,14.5,0,
0.27,-3.06,14.5,0,
0.27,-3.06,14.5,0,
-5.36,11.86,17.37,0,
-5.36,11.86,17.37,0,
-5.36,11.86,17.37,0,
-5.36,11.86,17.37,0,
-5.36,11.86,17.37,0,
-5.36,11.86,17.37,0,
-5.36,11.86,17.37,0,
-5.36,11.86,17.37,0,
-7.42,3.9,6.01,0,
-7.42,3.9,6.01,0,
-7.42,3.9,6.01,0,
-7.42,3.9,6.01,0,
-7.42,3.9,6.01,0,
-7.42,3.9,6.01,0,
-7.42,3.9,6.01,0,
-7.42,3.9,6.01,0,
-7.42,3.9,6.01,0,
27.7,8.19,8.34,0,
27.7,8.19,8.34,0,
27.7,8.19,8.34,0,
27.7,8.19,8.34,0,
27.7,8.19,8.34,0,
27.7,8.19,8.34,0,
27.7,8.19,8.34,0,
27.7,8.19,8.34,0,
27.7,8.19,8.34,0,
20.77,0.54,9.64,0,
20.77,0.54,9.64,0,
20.77,0.54,9.64,0,
20.77,0.54,9.64,0,
20.77,0.54,9.64,0,
20.77,0.54,9.64,0,
20.77,0.54,9.64,0,
20.77,0.54,9.64,0,
20.77,0.54,9.64,0,
5.2,2.72,7.27,0,
5.2,2.72,7.27,0,
5.2,2.72,7.27,0,
5.2,2.72,7.27,0,
5.2,2.72,7.27,0,
5.2,2.72,7.27,0,
5.2,2.72,7.27,0,
5.2,2.72,7.27,0,
1.42,4.78,6.08,0,
1.42,4.78,6.08,0,
1.42,4.78,6.08,0,
1.42,4.78,6.08,0,
1.42,4.78,6.08,0,
1.42,4.78,6.08,0,
1.42,4.78,6.08,0,
1.42,4.78,6.08,0,
1.42,4.78,6.08,0,
4.74,5.74,1.34,0,
4.74,5.74,1.34,0,
4.74,5.74,1.34,0,
4.74,5.74,1.34,0,
4.74,5.74,1.34,0,
4.74,5.74,1.34,0,
4.74,5.74,1.34,0,
4.74,5.74,1.34,0,
4.74,5.74,1.34,0,
2.41,5.43,2.07,0,
2.41,5.43,2.07,0,
2.41,5.43,2.07,0,
2.41,5.43,2.07,0,
2.41,5.43,2.07,0,
2.41,5.43,2.07,0,
2.41,5.43,2.07,0,
2.41,5.43,2.07,0,
2.41,5.43,2.07,0,
8.11,4.36,5.32,0,
8.11,4.36,5.32,0,
8.11,4.36,5.32,0,
8.11,4.36,5.32,0,
8.11,4.36,5.32,0,
8.11,4.36,5.32,0,
8.11,4.36,5.32,0,
8.11,4.36,5.32,0,
8.11,4.36,5.32,0,
12.32,4.13,4.13,0,
12.32,4.13,4.13,0,
12.32,4.13,4.13,0,
12.32,4.13,4.13,0,
12.32,4.13,4.13,0,
12.32,4.13,4.13,0,
12.32,4.13,4.13,0,
12.32,4.13,4.13,0,
8.91,3.75,3.86,0,
8.91,3.75,3.86,0,
8.91,3.75,3.86,0,
8.91,3.75,3.86,0,
8.91,3.75,3.86,0,
8.91,3.75,3.86,0,
8.91,3.75,3.86,0,
8.91,3.75,3.86,0,
8.91,3.75,3.86,0,
6.89,4.09,3.83,0,
6.89,4.09,3.83,0,
6.89,4.09,3.83,0,
6.89,4.09,3.83,0,
6.89,4.09,3.83,0,
6.89,4.09,3.83,0,
6.89,4.09,3.83,0,
6.89,4.09,3.83,0,
6.89,4.09,3.83,0,
5.32,3.98,3.63,0,
5.32,3.98,3.63,0,
5.32,3.98,3.63,0,
5.32,3.98,3.63,0,
5.32,3.98,3.63,0,
5.32,3.98,3.63,0,
5.32,3.98,3.63,0,
5.32,3.98,3.63,0,
5.32,3.98,3.63,0,
5.47,4.21,3.02,0,
5.47,4.21,3.02,0,0
5.47,4.21,3.02,0,
5.47,4.21,3.02,0,
5.47,4.21,3.02,0,
5.47,4.21,3.02,0,
5.47,4.21,3.02,0,
5.47,4.21,3.02,0,
5.47,4.21,3.02,0,
6.77,3.94,4.02,0,
6.77,3.94,4.02,0,
6.77,3.94,4.02,0,
6.77,3.94,4.02,0,
6.77,3.94,4.02,0,
6.77,3.94,4.02,0,
6.77,3.94,4.02,0,
6.77,3.94,4.02,0,
6.77,3.94,4.02,0,
6.2,3.86,3.6,0,
6.2,3.86,3.6,0,
6.2,3.86,3.6,0,
6.2,3.86,3.6,0,
6.2,3.86,3.6,0,
6.2,3.86,3.6,0,
6.2,3.86,3.6,0,
6.2,3.86,3.6,0,
6.2,3.86,3.6,0,
6.66,4.06,3.75,0,
6.66,4.06,3.75,0,
6.66,4.06,3.75,0,
6.66,4.06,3.75,0,
6.66,4.06,3.75,0,
6.66,4.06,3.75,0,
6.66,4.06,3.75,0,
6.66,4.06,3.75,0,
5.97,3.52,3.71,0,
5.97,3.52,3.71,0,
5.97,3.52,3.71,0,
5.97,3.52,3.71,0,
5.97,3.52,3.71,0,
5.97,3.52,3.71,0,
5.97,3.52,3.71,0,
5.97,3.52,3.71,0,
5.97,3.52,3.71,0,
6.47,4.13,3.14,0,
6.47,4.13,3.14,0,
6.47,4.13,3.14,0,
6.47,4.13,3.14,0,
6.47,4.13,3.14,0,
6.47,4.13,3.14,0,
6.47,4.13,3.14,0,
6.47,4.13,3.14,0,
6.47,4.13,3.14,0,
6.92,4.13,3.1,0,
6.92,4.13,3.1,0,
6.92,4.13,3.1,0,
6.92,4.13,3.1,0,
6.92,4.13,3.1,0,
6.92,4.13,3.1,0,
6.92,4.13,3.1,0,
6.92,4.13,3.1,0,
6.92,4.13,3.1,0,
8.03,3.52,4.51,0,
8.03,3.52,4.51,0,
8.03,3.52,4.51,0,
8.03,3.52,4.51,0,
8.03,3.52,4.51,0,
8.03,3.52,4.51,0,
8.03,3.52,4.51,0,
8.03,3.52,4.51,0,
8.03,3.52,4.51,0,
8.68,3.71,4.78,0,
8.68,3.71,4.78,0,
8.68,3.71,4.78,0,
8.68,3.71,4.78,0,
8.68,3.71,4.78,0,
8.68,3.71,4.78,0,
8.68,3.71,4.78,0,
8.68,3.71,4.78,0,
8.68,3.71,4.78,0,
8.34,3.44,4.86,0,
8.34,3.44,4.86,0,
8.34,3.44,4.86,0,
8.34,3.44,4.86,0,
8.34,3.44,4.86,0,
8.34,3.44,4.86,0,
8.34,3.44,4.86,0,
8.34,3.44,4.86,0,
8.42,3.83,4.44,0,
8.42,3.83,4.44,0,
8.42,3.83,4.44,0,
8.42,3.83,4.44,0,
8.42,3.83,4.44,0,
8.42,3.83,4.44,0,
8.42,3.83,4.44,0,
8.42,3.83,4.44,0,
8.42,3.83,4.44,0,
8.91,3.14,5.39,0,
8.91,3.14,5.39,0,
8.91,3.14,5.39,0,
8.91,3.14,5.39,0,
8.91,3.14,5.39,0,
8.91,3.14,5.39,0,
8.91,3.14,5.39,0,
8.91,3.14,5.39,0,
8.91,3.14,5.39,0,
9.03,3.25,5.62,0,
9.03,3.25,5.62,0,
9.03,3.25,5.62,0,
9.03,3.25,5.62,0,
9.03,3.25,5.62,0,
9.03,3.25,5.62,0,
9.03,3.25,5.62,0,
9.03,3.25,5.62,0,
9.03,3.25,5.62,0,
9.26,3.29,4.71,0,
9.26,3.29,4.71,0,
9.26,3.29,4.71,0,
9.26,3.29,4.71,0,
9.26,3.29,4.71,0,
9.26,3.29,4.71,0,
9.26,3.29,4.71,0,
9.26,3.29,4.71,0,
9.26,3.29,4.71,0,
9.53,3.25,5.32,0,
9.53,3.25,5.32,0,
9.53,3.25,5.32,0,
9.53,3.25,5.32,0,
9.53,3.25,5.32,0,
9.53,3.25,5.32,0,
9.53,3.25,5.32,0,
9.53,3.25,5.32,0,
9.53,3.25,5.32,0,
8.61,3.06,5.59,0,
8.61,3.06,5.59,0,
8.61,3.06,5.59,0,
8.61,3.06,5.59,0,
8.61,3.06,5.59,0,
8.61,3.06,5.59,0,
8.61,3.06,5.59,0,
8.61,3.06,5.59,0,
8.61,3.06,5.59,0,
8.57,3.71,4.74,0,
8.57,3.71,4.74,0,
8.57,3.71,4.74,0,
8.57,3.71,4.74,0,
8.57,3.71,4.74,0,
8.57,3.71,4.74,0,
8.57,3.71,4.74,0,
8.57,3.71,4.74,0,
8.23,3.75,4.59,0,
8.23,3.75,4.59,0,0
8.23,3.75,4.59,0,
8.23,3.75,4.59,0,
8.23,3.75,4.59,0,
8.23,3.75,4.59,0,
8.23,3.75,4.59,0,
8.23,3.75,4.59,0,
8.23,3.75,4.59,0,
8.11,3.29,5.32,0,
8.11,3.29,5.32,0,
8.11,3.29,5.32,0,
8.11,3.29,5.32,0,
8.11,3.29,5.32,0,
8.11,3.29,5.32,0,
8.11,3.29,5.32,0,
8.11,3.29,5.32,0,
8.11,3.29,5.32,0,
7.88,3.63,4.86,0,
7.88,3.63,4.86,0,
7.88,3.63,4.86,0,
7.88,3.63,4.86,0,
7.88,3.63,4.86,0,
7.88,3.63,4.86,0,
7.88,3.63,4.86,0,
7.88,3.63,4.86,0,
7.88,3.63,4.86,0,
8.3,3.41,4.78,0,
8.3,3.41,4.78,0,
8.3,3.41,4.78,0,
8.3,3.41,4.78,0,
8.3,3.41,4.78,0,
8.3,3.41,4.78,0,
8.3,3.41,4.78,0,
8.3,3.41,4.78,0,
8.3,3.41,4.78,0,
8.61,3.63,4.48,0,
8.61,3.63,4.48,0,
8.61,3.63,4.48,0,
8.61,3.63,4.48,0,
8.61,3.63,4.48,0,
8.61,3.63,4.48,0,
8.61,3.63,4.48,0,
8.61,3.63,4.48,0,
8.61,3.63,4.48,0,
9.37,3.21,4.9,0,
9.37,3.21,4.9,0,
9.37,3.21,4.9,0,
9.37,3.21,4.9,0,
9.37,3.21,4.9,0,
9.37,3.21,4.9,0,
9.37,3.21,4.9,0,
9.37,3.21,4.9,0,
9.64,2.95,5.39,0,
9.64,2.95,5.39,0,
9.64,2.95,5.39,0,
9.64,2.95,5.39,0,
9.64,2.95,5.39,0,
9.64,2.95,5.39,0,
9.64,2.95,5.39,0,
9.64,2.95,5.39,0,
9.64,2.95,5.39,0,
9.53,3.02,4.82,0,
9.53,3.02,4.82,0,
9.53,3.02,4.82,0,
9.53,3.02,4.82,0,
9.53,3.02,4.82,0,
9.53,3.02,4.82,0,
9.53,3.02,4.82,0,
9.53,3.02,4.82,0,
9.53,3.02,4.82,0,
9.49,3.18,4.32,0,
9.49,3.18,4.32,0,
9.49,3.18,4.32,0,
9.49,3.18,4.32,0,
9.49,3.18,4.32,0,
9.49,3.18,4.32,0,
9.49,3.18,4.32,0,
9.49,3.18,4.32,0,
9.49,3.18,4.32,0,
9.26,3.6,3.71,0,
9.26,3.6,3.71,0,
9.26,3.6,3.71,0,
9.26,3.6,3.71,0,
9.26,3.6,3.71,0,
9.26,3.6,3.71,0,
9.26,3.6,3.71,0,
9.26,3.6,3.71,0,
9.26,3.6,3.71,0,
8.72,3.29,4.02,0,
8.72,3.29,4.02,0,
8.72,3.29,4.02,0,
8.72,3.29,4.02,0,
8.72,3.29,4.02,0,
8.72,3.29,4.02,0,
8.72,3.29,4.02,0,
8.72,3.29,4.02,0,
8.72,3.29,4.02,0,
8.03,3.6,4.06,0,
8.03,3.6,4.06,0,
8.03,3.6,4.06,0,
8.03,3.6,4.06,0,
8.03,3.6,4.06,0,
8.03,3.6,4.06,0,
8.03,3.6,4.06,0,
8.03,3.6,4.06,0,
7.65,3.71,3.75,0,
7.65,3.71,3.75,0,
7.65,3.71,3.75,0,
7.65,3.71,3.75,0,
7.65,3.71,3.75,0,
7.65,3.71,3.75,0,
7.65,3.71,3.75,0,
7.65,3.71,3.75,0,
7.65,3.71,3.75,0,
7.8,3.9,4.36,0,
7.8,3.9,4.36,0,
7.8,3.9,4.36,0,
7.8,3.9,4.36,0,
7.8,3.9,4.36,0,
7.8,3.9,4.36,0,
7.8,3.9,4.36,0,
7.8,3.9,4.36,0,
7.8,3.9,4.36,0,
8.3,3.6,4.02,0,
8.3,3.6,4.02,0,
8.3,3.6,4.02,0,
8.3,3.6,4.02,0,
8.3,3.6,4.02,0,
8.3,3.6,4.02,0,
8.3,3.6,4.02,0,
8.3,3.6,4.02,0,
8.3,3.6,4.02,0,
9.07,3.67,3.67,0,
9.07,3.67,3.67,0,
9.07,3.67,3.67,0,
9.07,3.67,3.67,0,
9.07,3.67,3.67,0,
9.07,3.67,3.67,0,
9.07,3.67,3.67,0,
9.07,3.67,3.67,0,
9.07,3.67,3.67,0,
9.79,3.25,3.86,0,
9.79,3.25,3.86,0,
9.79,3.25,3.86,0,
9.79,3.25,3.86,0,
9.79,3.25,3.86,0,
9.79,3.25,3.86,0,
9.79,3.25,3.86,0,
9.79,3.25,3.86,0,
9.79,3.25,3.86,0,
9.76,2.75,4.25,0,0
9.76,2.75,4.25,0,
9.76,2.75,4.25,0,
9.76,2.75,4.25,0,
9.76,2.75,4.25,0,
9.76,2.75,4.25,0,
9.76,2.75,4.25,0,
9.76,2.75,4.25,0,
9.76,2.75,4.25,0,
10.25,3.56,3.86,0,
10.25,3.56,3.86,0,
10.25,3.56,3.86,0,
10.25,3.56,3.86,0,
10.25,3.56,3.86,0,
10.25,3.56,3.86,0,
10.25,3.56,3.86,0,
10.25,3.56,3.86,0,
10.29,3.29,3.98,0,
10.29,3.29,3.98,0,
10.29,3.29,3.98,0,
10.29,3.29,3.98,0,
10.29,3.29,3.98,0,
10.29,3.29,3.98,0,
10.29,3.29,3.98,0,
10.29,3.29,3.98,0,
10.29,3.29,3.98,0,
10.29,3.48,3.9,0,
10.29,3.48,3.9,0,
10.29,3.48,3.9,0,
10.29,3.48,3.9,0,
10.29,3.48,3.9,0,
10.29,3.48,3.9,0,
10.29,3.48,3.9,0,
10.29,3.48,3.9,0,
10.29,3.48,3.9,0,
9.99,3.41,4.09,0,
9.99,3.41,4.09,0,
9.99,3.41,4.09,0,
9.99,3.41,4.09,0,
9.99,3.41,4.09,0,
9.99,3.41,4.09,0,
9.99,3.41,4.09,0,
9.99,3.41,4.09,0,
9.72,4.09,3.94,0,
9.72,4.09,3.94,0,
9.72,4.09,3.94,0,
9.72,4.09,3.94,0,
9.72,4.09,3.94,0,
9.72,4.09,3.94,0,
9.72,4.09,3.94,0,
9.72,4.09,3.94,0,
9.72,4.09,3.94,0,
10.94,1.72,3.14,0,
10.94,1.72,3.14,0,
10.94,1.72,3.14,0,
10.94,1.72,3.14,0,
10.94,1.72,3.14,0,
10.94,1.72,3.14,0,
10.94,1.72,3.14,0,
10.94,1.72,3.14,0,
10.94,1.72,3.14,0,
11.75,4.51,4.67,0,
11.75,4.51,4.67,0,
11.75,4.51,4.67,0,
11.75,4.51,4.67,0,
11.75,4.51,4.67,0,
11.75,4.51,4.67,0,
11.75,4.51,4.67,0,
11.75,4.51,4.67,0,
11.75,4.51,4.67,0,
11.44,3.86,4.4,0,
11.44,3.86,4.4,0,
11.44,3.86,4.4,0,
11.44,3.86,4.4,0,
11.44,3.86,4.4,0,
11.44,3.86,4.4,0,
11.44,3.86,4.4,0,
11.44,3.86,4.4,0,
10.6,3.52,3.71,0,
10.6,3.52,3.71,0,
10.6,3.52,3.71,0,
10.6,3.52,3.71,0,
10.6,3.52,3.71,0,
10.6,3.52,3.71,0,
10.6,3.52,3.71,0,
10.6,3.52,3.71,0,
10.6,3.52,3.71,0,
10.64,3.44,2.37,0,
10.64,3.44,2.37,0,
10.64,3.44,2.37,0,
10.64,3.44,2.37,0,
10.64,3.44,2.37,0,
10.64,3.44,2.37,0,
10.64,3.44,2.37,0,
10.64,3.44,2.37,0,
10.64,3.44,2.37,0,
9.68,3.67,0.84,0,
9.68,3.67,0.84,0,
9.68,3.67,0.84,0,
9.68,3.67,0.84,0,
9.68,3.67,0.84,0,
9.68,3.67,0.84,0,
9.68,3.67,0.84,0,
9.68,3.67,0.84,0,
9.68,3.67,0.84,0,
8.76,8.38,6.54,0,
8.76,8.38,6.54,0,
8.76,8.38,6.54,0,
8.76,8.38,6.54,0,
8.76,8.38,6.54,0,
8.76,8.38,6.54,0,
8.76,8.38,6.54,0,
8.76,8.38,6.54,0,
6.01,4.06,8.72,0,
6.01,4.06,8.72,0,
6.01,4.06,8.72,0,
6.01,4.06,8.72,0,
6.01,4.06,8.72,0,
6.01,4.06,8.72,0,
6.01,4.06,8.72,0,
6.01,4.06,8.72,0,
6.01,4.06,8.72,0,
9.18,2.83,6.7,0,
9.18,2.83,6.7,0,
9.18,2.83,6.7,0,
9.18,2.83,6.7,0,
9.18,2.83,6.7,0,
9.18,2.83,6.7,0,
9.18,2.83,6.7,0,
9.18,2.83,6.7,0,
9.18,2.83,6.7,0,
12.59,3.25,1.8,0,
12.59,3.25,1.8,0,
12.59,3.25,1.8,0,
12.59,3.25,1.8,0,
12.59,3.25,1.8,0,
12.59,3.25,1.8,0,
12.59,3.25,1.8,0,
12.59,3.25,1.8,0,
12.59,3.25,1.8,0,
10.64,3.56,2.95,0,
10.64,3.56,2.95,0,
10.64,3.56,2.95,0,
10.64,3.56,2.95,0,
10.64,3.56,2.95,0,
10.64,3.56,2.95,0,
10.64,3.56,2.95,0,
10.64,3.56,2.95,0,
10.64,3.56,2.95,0,
10.79,3.37,5.55,0,
10.79,3.37,5.55,0,0
10.79,3.37,5.55,0,
10.79,3.37,5.55,0,
10.79,3.37,5.55,0,
10.79,3.37,5.55,0,
10.79,3.37,5.55,0,
10.79,3.37,5.55,0,
10.94,2.79,5.43,0,
10.94,2.79,5.43,0,
10.94,2.79,5.43,0,
10.94,2.79,5.43,0,
10.94,2.79,5.43,0,
10.94,2.79,5.43,0,
10.94,2.79,5.43,0,
10.94,2.79,5.43,0,
10.94,2.79,5.43,0,
10.9,2.83,4.44,0,
10.9,2.83,4.44,0,
10.9,2.83,4.44,0,
10.9,2.83,4.44,0,
10.9,2.83,4.44,0,
10.9,2.83,4.44,0,
10.9,2.83,4.44,0,
10.9,2.83,4.44,0,
10.9,2.83,4.44,0,
12.01,2.79,4.55,0,
12.01,2.79,4.55,0,
12.01,2.79,4.55,0,
12.01,2.79,4.55,0,
12.01,2.79,4.55,0,
12.01,2.79,4.55,0,
12.01,2.79,4.55,0,
12.01,2.79,4.55,0,
12.01,2.79,4.55,0,
11.02,3.37,3.44,0,
11.02,3.37,3.44,0,
11.02,3.37,3.44,0,
11.02,3.37,3.44,0,
11.02,3.37,3.44,0,
11.02,3.37,3.44,0,
11.02,3.37,3.44,0,
11.02,3.37,3.44,0,
11.4,3.29,3.94,0,
11.4,3.29,3.94,0,
11.4,3.29,3.94,0,
11.4,3.29,3.94,0,
11.4,3.29,3.94,0,
11.4,3.29,3.94,0,
11.4,3.29,3.94,0,
11.4,3.29,3.94,0,
11.4,3.29,3.94,0,
11.25,3.25,3.94,0,
11.25,3.25,3.94,0,
11.25,3.25,3.94,0,
11.25,3.25,3.94,0,
11.25,3.25,3.94,0,
11.25,3.25,3.94,0,
11.25,3.25,3.94,0,
11.25,3.25,3.94,0,
11.25,3.25,3.94,0,
11.02,3.48,3.52,0,
11.02,3.48,3.52,0,
11.02,3.48,3.52,0,
11.02,3.48,3.52,0,
11.02,3.48,3.52,0,
11.02,3.48,3.52,0,
11.02,3.48,3.52,0,
11.02,3.48,3.52,0,
11.44,3.18,3.71,0,
11.44,3.18,3.71,0,
11.44,3.18,3.71,0,
11.44,3.18,3.71,0,
11.44,3.18,3.71,0,
11.44,3.18,3.71,0,
11.44,3.18,3.71,0,
11.44,3.18,3.71,0,
11.44,3.18,3.71,0,
11.36,3.71,3.1,0,
11.36,3.71,3.1,0,
11.36,3.71,3.1,0,
